Alphafold,ted_id,uniprot_acc,md5_domain,consensus_level,chopping,nres_domain,num_segments,plddt,num_helix_strand_turn,num_helix,num_strand,num_helix_strand,num_turn,proteome_id,cath_label,cath_assignment_level,cath_assignment_method,packing_density,norm_rg,tax_common_name,tax_scientific_name,tax_lineage,interactions
P35240,AF-P35240-F1-model_v4_TED04,P35240,a5d39257eaa604cbcfe4b87cf213d2d5,medium,317-415_423-476,153,2,89.7465,1,1,0,1,0,9606,1.20.120,T,foldclass,10.793,0.711,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
P43146,AF-P43146-F1-model_v4_TED01,P43146,e15048abd9d6a593a8369c8aa82e94eb,medium,35-137,103,1,87.1001,26,0,11,11,15,9606,2.60.40.10,H,foldseek,10.7,0.298,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED01', 'ted_id2': 'AF-P43146-F1-model_v4_TED02', 'pae_score': 11.0, 'id': 30372078}]"
P43146,AF-P43146-F1-model_v4_TED02,P43146,29590a0fd43560231412bb7e2fc3f1fd,medium,142-330,189,1,86.8992,43,2,18,20,23,9606,2.60.40.10,H,foldseek,11.183,0.312,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED01', 'ted_id2': 'AF-P43146-F1-model_v4_TED02', 'pae_score': 11.0, 'id': 30372078}, {'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED02', 'ted_id2': 'AF-P43146-F1-model_v4_TED06', 'pae_score': 29.0, 'id': 30372079}, {'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED02', 'ted_id2': 'AF-P43146-F1-model_v4_TED08', 'pae_score': 28.0, 'id': 30372080}]"
P43146,AF-P43146-F1-model_v4_TED03,P43146,8f54ee51a9b3d0315448975da8e785a5,medium,426-522,97,1,86.6389,19,0,10,10,9,9606,2.60.40.10,H,foldseek,12.04,0.277,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P43146,AF-P43146-F1-model_v4_TED04,P43146,dc6dac4009304ded9d3dcbcfad3220ac,high,536-617,82,1,87.2954,15,0,8,8,7,9606,2.60.40.10,H,foldseek,10.553,0.289,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED04', 'ted_id2': 'AF-P43146-F1-model_v4_TED05', 'pae_score': 11.0, 'id': 30372081}]"
P43146,AF-P43146-F1-model_v4_TED05,P43146,3701e772f35ac3b6a31ea008f63ff11e,high,631-716,86,1,86.0053,15,1,8,9,6,9606,2.60.40.10,H,foldseek,10.744,0.312,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED04', 'ted_id2': 'AF-P43146-F1-model_v4_TED05', 'pae_score': 11.0, 'id': 30372081}]"
P43146,AF-P43146-F1-model_v4_TED06,P43146,0ad36a8fe4c39d9fb3f5a21e4fa435e7,high,732-815,84,1,79.9379,16,0,8,8,8,9606,2.60.40.10,H,foldseek,11.385,0.284,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED02', 'ted_id2': 'AF-P43146-F1-model_v4_TED06', 'pae_score': 29.0, 'id': 30372079}, {'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED06', 'ted_id2': 'AF-P43146-F1-model_v4_TED07', 'pae_score': 27.0, 'id': 30372082}]"
P43146,AF-P43146-F1-model_v4_TED07,P43146,002c30823347b21b66e636e23a1d65d9,high,849-868_880-939,80,2,81.3426,14,0,8,8,6,9606,2.60.40.10,H,foldseek,11.484,0.292,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED06', 'ted_id2': 'AF-P43146-F1-model_v4_TED07', 'pae_score': 27.0, 'id': 30372082}, {'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED07', 'ted_id2': 'AF-P43146-F1-model_v4_TED08', 'pae_score': 13.0, 'id': 30372083}]"
P43146,AF-P43146-F1-model_v4_TED08,P43146,fff36ba425aeaf6e51f1f6a543d54c9f,medium,949-1041,93,1,85.3085,18,1,8,9,9,9606,2.60.40.10,H,foldseek,11.085,0.283,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED02', 'ted_id2': 'AF-P43146-F1-model_v4_TED08', 'pae_score': 28.0, 'id': 30372080}, {'af_id': 'AF-P43146-F1-model_v4', 'ted_id1': 'AF-P43146-F1-model_v4_TED07', 'ted_id2': 'AF-P43146-F1-model_v4_TED08', 'pae_score': 13.0, 'id': 30372083}]"
Q68CP9,AF-Q68CP9-F1-model_v4_TED01,Q68CP9,0a80033168bfaa7d73cf6d3dc1175c62,medium,23-112,90,1,82.4034,12,5,2,7,4,9606,1.10.150.60,H,foldseek,11.385,0.269,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q68CP9,AF-Q68CP9-F1-model_v4_TED02,Q68CP9,57f10c06f371a1460d6c9fa9c058a9e9,medium,156-253_270-396,225,2,88.5461,23,17,0,17,5,9606,1.25.10.10,H,foldseek,12.545,0.305,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q68CP9,AF-Q68CP9-F1-model_v4_TED03,Q68CP9,03607cf65495c0ffb9b8167e5e1cefbf,high,520-609,90,1,84.1876,12,3,3,6,6,9606,1.10.10.10,H,foldseek,10.974,0.276,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q68CP9,AF-Q68CP9-F1-model_v4_TED04,Q68CP9,28cb8528a4a4c65b581b793800eb5390,medium,1627-1700,74,1,84.4736,11,3,2,5,5,9606,-,-,-,11.364,0.258,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q86V71,AF-Q86V71-F1-model_v4_TED02,Q86V71,628a3825e01afcb72fc08d8314f1ab69,medium,219-247,29,1,76.9803,7,2,2,4,2,9606,-,-,-,9.286,0.298,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q86V71,AF-Q86V71-F1-model_v4_TED03,Q86V71,6752b9df02ddca3d09cfc9d13beaf457,high,564-646,83,1,84.3007,15,3,6,9,6,9606,3.30.160.60,H,foldseek,9.5,0.355,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q86V71,AF-Q86V71-F1-model_v4_TED01,Q86V71,d9ae1c0b7c548ae5af4d50e68c4f7870,high,7-59,53,1,80.0575,4,3,0,3,1,9606,1.20.50,T,foldclass,9.583,0.281,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
Q5VW00,AF-Q5VW00-F1-model_v4_TED01,Q5VW00,14734ba3e9f6892de3fe2306d27d65b5,high,91-388_397-463,365,2,87.8598,83,4,30,34,49,9606,2.130.10.10,H,foldseek,12.376,0.309,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P04629,AF-P04629-F1-model_v4_TED01,P04629,349db2c3598937a49bb6b43317422f80,medium,40-192,153,1,86.4974,45,4,10,14,30,9606,3.80.10.10,H,foldseek,11.64,0.281,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED02', 'ted_id2': 'AF-P04629-F1-model_v4_TED01', 'pae_score': 14.0, 'id': 59289155}]"
P04629,AF-P04629-F1-model_v4_TED02,P04629,e9c5567f131796bc570be5ccd29371cf,medium,196-281,86,1,87.3088,21,1,7,8,13,9606,2.60.40.10,H,foldseek,11.341,0.31,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED02', 'ted_id2': 'AF-P04629-F1-model_v4_TED01', 'pae_score': 14.0, 'id': 59289155}, {'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED02', 'ted_id2': 'AF-P04629-F1-model_v4_TED03', 'pae_score': 28.0, 'id': 30371873}]"
P04629,AF-P04629-F1-model_v4_TED03,P04629,46f548a6c805de764accf5fecc4306b1,medium,284-377,94,1,87.7676,21,1,9,10,11,9606,2.60.40.10,H,foldseek,11.25,0.29,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED03', 'ted_id2': 'AF-P04629-F1-model_v4_TED04', 'pae_score': 26.0, 'id': 61662975}, {'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED02', 'ted_id2': 'AF-P04629-F1-model_v4_TED03', 'pae_score': 28.0, 'id': 30371873}]"
P04629,AF-P04629-F1-model_v4_TED04,P04629,6e9e795aef5a9da7ed9162ab9ac44412,high,501-591,91,1,84.223,13,2,5,7,6,9606,3.30.200.20,H,foldseek,11.681,0.305,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED03', 'ted_id2': 'AF-P04629-F1-model_v4_TED04', 'pae_score': 26.0, 'id': 61662975}, {'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED05', 'ted_id2': 'AF-P04629-F1-model_v4_TED04', 'pae_score': 5.0, 'id': 14370122}]"
P04629,AF-P04629-F1-model_v4_TED05,P04629,7e8a5c07728d003e15e012d1f8305e2e,high,597-787,191,1,88.4993,34,11,4,15,18,9606,1.10.510.10,H,foldseek,11.385,0.288,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo","[{'af_id': 'AF-P04629-F1-model_v4', 'ted_id1': 'AF-P04629-F1-model_v4_TED05', 'ted_id2': 'AF-P04629-F1-model_v4_TED04', 'pae_score': 5.0, 'id': 14370122}]"
P42345,AF-P42345-F1-model_v4_TED01,P42345,8f5856f60938b87cb3f9d2ebf48ebfff,medium,20-94,75,1,76.0223,5,5,0,5,0,9606,-,-,-,12.0,0.279,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P42345,AF-P42345-F1-model_v4_TED02,P42345,1ca73fe630daa97e301a083cf1c0ff02,medium,597-722,126,1,77.9137,10,8,0,8,2,9606,1.25.10.10,H,foldseek,11.887,0.277,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P42345,AF-P42345-F1-model_v4_TED03,P42345,94ed467c4ec5d2ea6ab386ddf9420867,medium,1445-1537,93,1,84.7822,8,6,0,6,2,9606,1.25.40.10,H,foldseek,11.455,0.28,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P42345,AF-P42345-F1-model_v4_TED05,P42345,c23314e681acc40d965d8e7a41a90e92,medium,1932-2002,71,1,85.0408,4,3,0,3,1,9606,-,-,-,11.714,0.249,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P42345,AF-P42345-F1-model_v4_TED06,P42345,e2485310bbc49bdb18b84095c7f8c275,high,2024-2118,95,1,86.8486,5,5,0,5,0,9606,1.20.120.150,H,foldseek,12.095,0.283,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P42345,AF-P42345-F1-model_v4_TED07,P42345,b6650c3a1b48a006d1be2b06f023c13a,medium,2260-2435_2493-2546,230,2,85.1933,34,13,2,15,19,9606,1.10.1070.11,H,foldseek,11.464,0.311,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P42345,AF-P42345-F1-model_v4_TED04,P42345,9f6d16f480bbe0110794651836b3bcc8,medium,1787-1817_1867-1931,96,2,80.2419,4,3,0,3,1,9606,1.20.58,T,foldclass,11.696,0.301,Human,Homo_sapiens,"cellular_organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Euarchontoglires,Primates,Haplorrhini,Simiiformes,Catarrhini,Hominoidea,Hominidae,Homininae,Homo",[]
P01111,AF-P01111-F1-model_v4_TED01,P01111,5e91e048c4f5b4ebb9f3a156d88f8d8b,high,1-175,175,1,95.0897,23,6,6,12,11,9606,3.40.50.300,H,foldseek,12.2,0.305,Human,Homo sapiens,"cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amniota, Mammalia, Theria, Eutheria, Boreoeutheria, Euarchontoglires, Primates, Haplorrhini, Simiiformes, Catarrhini, Hominoidea, Hominidae, Homininae, Homo",[]
